"",32.500
869.8333,2.8864E+002
870.8333,3.0615E+002
871.8333,3.1228E+002
872.8333,3.0779E+002
873.8333,3.1177E+002
874.8333,2.8141E+002
875.8333,3.1120E+002
876.8333,3.4241E+002
877.8333,2.8396E+002
878.8333,2.7213E+002
879.8333,2.9577E+002
880.8333,3.5250E+002
881.8333,3.3866E+002
882.8333,3.2561E+002
883.8333,3.3188E+002
