"",32.500
735.8333,2.9001E+001
736.8333,4.1307E+001
737.8333,3.5074E+001
738.8333,5.0056E+001
739.8333,2.6756E+001
740.8333,4.9700E+001
741.8333,5.4312E+001
742.8333,1.9284E+001
743.8333,3.6819E+001
744.8333,5.2836E+001
745.8333,5.1120E+001
746.8333,4.5225E+001
747.8333,5.7331E+001
748.8333,4.5870E+001
749.8333,4.4530E+001
750.8333,2.7962E+001
751.8333,4.0055E+001
752.8333,2.7654E+001
753.8333,5.4669E+001
754.8333,5.3742E+001
755.8333,2.9836E+001
756.8333,6.0922E+001
757.8333,5.3801E+001
758.8333,3.1535E+001
759.8333,6.4312E+001
760.8333,3.8519E+001
761.8333,5.3684E+001
762.8333,5.8326E+001
763.8333,3.0522E+001
764.8333,3.4130E+001
765.8333,2.8725E+001
766.8333,2.1872E+001
767.8333,4.5143E+001
768.8333,2.9551E+001
769.8333,5.1224E+001
770.8333,7.0727E+001
771.8333,8.4636E+001
772.8333,3.8978E+001
773.8333,7.9092E+001
774.8333,5.2244E+001
775.8333,8.4787E+001
776.8333,7.9894E+001
777.8333,5.1143E+001
778.8333,5.3511E+001
779.8333,5.8423E+001
780.8333,8.0824E+001
781.8333,3.4252E+001
782.8333,5.0367E+001
783.8333,8.5112E+001
784.8333,9.1495E+001
785.8333,4.5179E+001
786.8333,3.2970E+001
787.8333,5.7996E+001
788.8333,1.0094E+002
789.8333,6.6199E+001
790.8333,1.0878E+002
791.8333,8.7142E+001
792.8333,5.5373E+001
793.8333,4.3858E+001
794.8333,1.1672E+002
795.8333,1.0153E+002
796.8333,5.3708E+001
797.8333,6.9828E+001
798.8333,1.2394E+002
799.8333,1.3973E+002
800.8333,5.6396E+001
801.8333,1.0917E+002
802.8333,1.0076E+002
803.8333,9.2707E+001
804.8333,7.3388E+001
805.8333,1.3998E+002
806.8333,1.0219E+002
807.8333,4.4470E+001
808.8333,3.6503E+001
809.8333,9.5886E+001
810.8333,1.5345E+002
811.8333,1.6345E+002
812.8333,1.2627E+002
813.8333,1.5955E+002
814.8333,1.0627E+002
815.8333,1.2422E+002
816.8333,5.6413E+001
817.8333,1.2309E+002
818.8333,1.6982E+002
819.8333,7.9370E+001
820.8333,7.5645E+001
821.8333,1.5089E+002
822.8333,1.7081E+002
823.8333,6.2737E+001
824.8333,1.0133E+002
825.8333,1.3611E+002
826.8333,1.6839E+002
827.8333,1.7445E+002
828.8333,1.6741E+002
829.8333,1.6848E+002
830.8333,9.4379E+001
831.8333,1.4235E+002
832.8333,9.4509E+001
833.8333,1.2466E+002
834.8333,1.7994E+002
835.8333,1.8800E+002
836.8333,1.8748E+002
837.8333,1.8757E+002
838.8333,1.8697E+002
839.8333,1.8224E+002
840.8333,1.8176E+002
841.8333,1.8212E+002
842.8333,1.4218E+002
843.8333,1.8614E+002
844.8333,1.9655E+002
845.8333,1.5339E+002
846.8333,1.1417E+002
847.8333,7.4002E+001
848.8333,4.9046E+001
849.8333,1.1659E+002
850.8333,1.4409E+002
851.8333,1.1229E+002
852.8333,5.3496E+001
853.8333,8.8429E+001
854.8333,1.6758E+002
855.8333,1.8620E+002
856.8333,1.9753E+002
857.8333,1.6748E+002
858.8333,1.7155E+002
859.8333,1.5269E+002
860.8333,1.9531E+002
861.8333,1.7865E+002
862.8333,1.9494E+002
863.8333,2.0368E+002
864.8333,1.1640E+002
865.8333,1.5285E+002
866.8333,1.8526E+002
867.8333,1.7895E+002
868.8333,1.4249E+002
869.8333,1.7801E+002
870.8333,1.5819E+002
871.8333,1.1493E+002
872.8333,1.5094E+002
873.8333,1.4952E+002
874.8333,2.0168E+002
875.8333,1.9785E+002
876.8333,1.6575E+002
877.8333,1.9987E+002
878.8333,2.1172E+002
879.8333,2.1244E+002
880.8333,1.5655E+002
881.8333,1.4773E+002
882.8333,1.6906E+002
883.8333,1.6503E+002
